beta0,nu2,x_ini,logpost,chi2,Omega_V0,z_eq,z_t,f_TUO_zstar,delta_chi2
0.005862688254548,0.0271488870401669,0.1332466633813112,-710.0640706630493,1390.2323154211044,0.6999386216011784,3259.8396035747787,0.6705576041172774,0.0002725682117487,3.133319303393364
0.005862688254548,0.0271488870401669,0.1332466633813112,-710.0640706630493,1390.2323154211044,0.6999386216011784,3259.8396035747787,0.6705576041172774,0.0002725682117487,3.133319303393364
0.005862688254548,0.0271488870401669,0.1332466633813112,-710.0640706630493,1390.2323154211044,0.6999386216011784,3259.8396035747787,0.6705576041172774,0.0002725682117487,3.133319303393364
0.005862688254548,0.0271488870401669,0.1332466633813112,-710.0640706630493,1390.2323154211044,0.6999386216011784,3259.8396035747787,0.6705576041172774,0.0002725682117487,3.133319303393364
0.005862688254548,0.0271488870401669,0.1332466633813112,-710.0640706630493,1390.2323154211044,0.6999386216011784,3259.8396035747787,0.6705576041172774,0.0002725682117487,3.133319303393364
0.005862688254548,0.0271488870401669,0.1332466633813112,-710.0640706630493,1390.2323154211044,0.6999386216011784,3259.8396035747787,0.6705576041172774,0.0002725682117487,3.133319303393364
0.005862688254548,0.0271488870401669,0.1332466633813112,-710.0640706630493,1390.2323154211044,0.6999386216011784,3259.8396035747787,0.6705576041172774,0.0002725682117487,3.133319303393364
0.0056648651428949,0.0357190037243566,0.2239620420371703,-710.0641827868366,1390.2325396686792,0.6999353444994612,3259.839603574779,0.6705610128198336,0.0007574472185175,3.13354355096817
0.0063433356775733,0.0193681162150824,0.0140315498022756,-710.064554604336,1390.233283303678,0.699948147894677,3259.839603574779,0.6705677583008502,2.9623958438169278e-06,3.1342871859669685
0.0064106142383386,0.0307845123092862,0.0131466034120446,-710.0646972755038,1390.2335686460135,0.6999420524335094,3259.839603574779,0.6705701613621985,2.600562022335571e-06,3.134572528302442
