beta0,nu2,x_ini,logpost,chi2_total,chi2_sn,chi2_bao,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,chain,delta_chi2
0.0057646085692861,0.0450125827599337,0.001311592484781,-718.5086468628222,1407.1338487378337,1390.2318667769432,16.901981960890495,0.6999287955640083,3259.8690434431683,0.6705443644005951,2.7291642185329878e-08,149.3587422505456,1020.8749338611532,7,0.10057338433966834
0.0014578901618096,0.0451876273340441,0.015749940376145,-718.509979769168,1407.1365145505254,1390.2244302481413,16.912084302384,0.699909259811928,3259.8690434431683,0.6704620399636531,3.749913311707353e-06,149.35427315497716,1020.8749338611532,4,0.10323919703137108
0.0014578901618096,0.0451876273340441,0.015749940376145,-718.509979769168,1407.1365145505254,1390.2244302481413,16.912084302384,0.699909259811928,3259.8690434431683,0.6704620399636531,3.749913311707353e-06,149.35427315497716,1020.8749338611532,4,0.10323919703137108
0.0014578901618096,0.0451876273340441,0.015749940376145,-718.509979769168,1407.1365145505254,1390.2244302481413,16.912084302384,0.699909259811928,3259.8690434431683,0.6704620399636531,3.749913311707353e-06,149.35427315497716,1020.8749338611532,4,0.10323919703137108
0.0014578901618096,0.0451876273340441,0.015749940376145,-718.509979769168,1407.1365145505254,1390.2244302481413,16.912084302384,0.699909259811928,3259.8690434431683,0.6704620399636531,3.749913311707353e-06,149.35427315497716,1020.8749338611532,4,0.10323919703137108
0.0014578901618096,0.0451876273340441,0.015749940376145,-718.509979769168,1407.1365145505254,1390.2244302481413,16.912084302384,0.699909259811928,3259.8690434431683,0.6704620399636531,3.749913311707353e-06,149.35427315497716,1020.8749338611532,4,0.10323919703137108
0.005121575346003,0.0550620684813722,0.0081652443142363,-718.510203234217,1407.1369614806233,1390.2302390411496,16.906722439473754,0.6999205216358394,3259.8690434431683,0.670526073045851,1.008498863915472e-06,149.35756334926384,1020.8749338611532,7,0.1036861271293219
0.005121575346003,0.0550620684813722,0.0081652443142363,-718.510203234217,1407.1369614806233,1390.2302390411496,16.906722439473754,0.6999205216358394,3259.8690434431683,0.670526073045851,1.008498863915472e-06,149.35756334926384,1020.8749338611532,7,0.1036861271293219
0.005121575346003,0.0550620684813722,0.0081652443142363,-718.510203234217,1407.1369614806233,1390.2302390411496,16.906722439473754,0.6999205216358394,3259.8690434431683,0.670526073045851,1.008498863915472e-06,149.35756334926384,1020.8749338611532,7,0.1036861271293219
0.005121575346003,0.0550620684813722,0.0081652443142363,-718.510203234217,1407.1369614806233,1390.2302390411496,16.906722439473754,0.6999205216358394,3259.8690434431683,0.670526073045851,1.008498863915472e-06,149.35756334926384,1020.8749338611532,7,0.1036861271293219
0.005121575346003,0.0550620684813722,0.0081652443142363,-718.510203234217,1407.1369614806233,1390.2302390411496,16.906722439473754,0.6999205216358394,3259.8690434431683,0.670526073045851,1.008498863915472e-06,149.35756334926384,1020.8749338611532,7,0.1036861271293219
0.005121575346003,0.0550620684813722,0.0081652443142363,-718.510203234217,1407.1369614806233,1390.2302390411496,16.906722439473754,0.6999205216358394,3259.8690434431683,0.670526073045851,1.008498863915472e-06,149.35756334926384,1020.8749338611532,7,0.1036861271293219
0.005121575346003,0.0550620684813722,0.0081652443142363,-718.510203234217,1407.1369614806233,1390.2302390411496,16.906722439473754,0.6999205216358394,3259.8690434431683,0.670526073045851,1.008498863915472e-06,149.35756334926384,1020.8749338611532,7,0.1036861271293219
0.005121575346003,0.0550620684813722,0.0081652443142363,-718.510203234217,1407.1369614806233,1390.2302390411496,16.906722439473754,0.6999205216358394,3259.8690434431683,0.670526073045851,1.008498863915472e-06,149.35756334926384,1020.8749338611532,7,0.1036861271293219
0.005121575346003,0.0550620684813722,0.0081652443142363,-718.510203234217,1407.1369614806233,1390.2302390411496,16.906722439473754,0.6999205216358394,3259.8690434431683,0.670526073045851,1.008498863915472e-06,149.35756334926384,1020.8749338611532,7,0.1036861271293219
0.005121575346003,0.0550620684813722,0.0081652443142363,-718.510203234217,1407.1369614806233,1390.2302390411496,16.906722439473754,0.6999205216358394,3259.8690434431683,0.670526073045851,1.008498863915472e-06,149.35756334926384,1020.8749338611532,7,0.1036861271293219
0.005121575346003,0.0550620684813722,0.0081652443142363,-718.510203234217,1407.1369614806233,1390.2302390411496,16.906722439473754,0.6999205216358394,3259.8690434431683,0.670526073045851,1.008498863915472e-06,149.35756334926384,1020.8749338611532,7,0.1036861271293219
0.005121575346003,0.0550620684813722,0.0081652443142363,-718.510203234217,1407.1369614806233,1390.2302390411496,16.906722439473754,0.6999205216358394,3259.8690434431683,0.670526073045851,1.008498863915472e-06,149.35756334926384,1020.8749338611532,7,0.1036861271293219
0.005121575346003,0.0550620684813722,0.0081652443142363,-718.510203234217,1407.1369614806233,1390.2302390411496,16.906722439473754,0.6999205216358394,3259.8690434431683,0.670526073045851,1.008498863915472e-06,149.35756334926384,1020.8749338611532,7,0.1036861271293219
